fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_proposal_metadata_filetest.gno	112	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 57	paid	2697623	2702079	4456	0.1651824587794514	3979	19118	18735	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	113	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 57	paid	1350874	1348347	-2527	-0.18706407851509468	-2072	4471	4471	0	0	0	0	-2	-2	-361	-2	-2	-361
poc_proposal_metadata_filetest.gno	114	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 58	paid	2380375	2384831	4456	0.18719739536837682	3979	12524	12141	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	115	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 58	paid	1352071	1349544	-2527	-0.1868984690892712	-2072	4435	4435	0	0	0	0	-3	-3	-362	-3	-3	-362
poc_proposal_metadata_filetest.gno	116	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 59	paid	2381329	2385785	4456	0.1871224009786132	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	117	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 59	paid	1366928	1364401	-2527	-0.18486708882984326	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	118	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 60	paid	2377187	2381643	4456	0.18744844221342283	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	119	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 60	paid	1369350	1366823	-2527	-0.1845401102712966	-2072	4435	4435	0	0	0	0	-3	-3	-362	-3	-3	-362
poc_proposal_metadata_filetest.gno	120	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 61	paid	2378388	2382844	4456	0.1873537875233141	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	121	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 61	paid	1370552	1368025	-2527	-0.18437826510778138	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
