fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_launchpad_numerics_filetest.gno	198	Launchpad Numerics DepositGns call=198/256	paid	6185600	6226842	41242	0.6667421107087429	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	199	Launchpad Numerics DepositGns call=199/256	paid	6187539	6228781	41242	0.6665331725585891	39541	3956	3956	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	200	Launchpad Numerics DepositGns call=200/256	paid	6186272	6227514	41242	0.6666696841005374	39541	3956	3956	0	0	0	0	41	46	5898	41	46	5898
poc_launchpad_numerics_filetest.gno	201	Launchpad Numerics DepositGns call=201/256	paid	6187233	6228475	41242	0.6665661370761372	39541	3956	3956	0	0	0	0	41	46	5897	41	46	5897
poc_launchpad_numerics_filetest.gno	202	Launchpad Numerics DepositGns call=202/256	paid	6504780	6546022	41242	0.6340260546859386	39541	10622	10622	0	0	0	0	42	45	5898	42	45	5898
poc_launchpad_numerics_filetest.gno	203	Launchpad Numerics DepositGns call=203/256	paid	6182230	6223472	41242	0.6671055589973197	39541	4004	4004	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	204	Launchpad Numerics DepositGns call=204/256	paid	6183677	6224919	41242	0.666949454183975	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	205	Launchpad Numerics DepositGns call=205/256	paid	6178192	6219434	41242	0.6675415720327241	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	206	Launchpad Numerics DepositGns call=206/256	paid	6179639	6220881	41242	0.6673852631197389	39541	3956	3956	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	207	Launchpad Numerics DepositGns call=207/256	paid	6187049	6228291	41242	0.6665859604473797	39541	3956	3956	0	0	0	0	41	46	5897	41	46	5897
poc_launchpad_numerics_filetest.gno	208	Launchpad Numerics DepositGns call=208/256	paid	6188009	6229251	41242	0.6664825471326884	39541	3956	3956	0	0	0	0	41	46	5897	41	46	5897
poc_launchpad_numerics_filetest.gno	209	Launchpad Numerics DepositGns call=209/256	paid	6188477	6229719	41242	0.6664321447748776	39541	3956	3956	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	210	Launchpad Numerics DepositGns call=210/256	paid	6505909	6547151	41242	0.6339160292589399	39541	10622	10622	0	0	0	0	42	45	5898	42	45	5898
