research PoolCreate (n=1)	33582283	15672	-	0	33582283	33582283	33582283	33582283	15672	15672	15672	15672	2567200	2567200	2567200	2567200	2567200
research PoolCreate (n=10)	33796778	14676	-	0	33750801	33919054	33510226	33920258	14564	14570	14556	15672	2467660	2456400	2457000	2455600	2567200

research PositionMint (n=1)	58675032	26499	-	0	58675032	58675032	58675032	58675032	26499	26499	26499	26499	3649900	3649900	3649900	3649900	3649900
research PositionMint (n=10)	57376578	14165	-	0	56738034	57308118	56053291	58675032	13015	13044	10942	26499	2416590	2301500	2304400	2094200	3649900

research PositionIncreaseLiquidity (n=1)	55459574	6	-	0	55459574	55459574	55459574	55459574	6	6	6	6	1000600	1000600	1000600	1000600	1000600
research PositionIncreaseLiquidity (n=10)	55690516	-196	-	0	55357099	55456763	55356694	56944247	0	0	-2043	55	-1	-1	-1	-1	-1

research PositionDecreaseLiquidity (n=1)	59583466	4245	-	0	59583466	59583466	59583466	59583466	4245	4245	4245	4245	1424500	1424500	1424500	1424500	1424500
research PositionDecreaseLiquidity (n=10)	59727570	420	-	0	59198072	59583466	59197313	60852127	0	0	-40	4245	-1	-1	-1	-1	-1

research Router.ExactIn.SingleHop.Pos1 (n=1)	70713708	2255	-	0	70713708	70713708	70713708	70713708	2255	2255	2255	2255	1225500	1225500	1225500	1225500	1225500
research Router.ExactIn.SingleHop.Pos1 (n=10)	70647015	456	-	0	70260538	70621033	70180356	71721075	0	38	0	2255	1045620	1000000	1003800	1000000	1225500
research Router.ExactIn.SingleHop.Pos6 (n=1)	70629936	2263	-	0	70629936	70629936	70629936	70629936	2263	2263	2263	2263	1226300	1226300	1226300	1226300	1226300
research Router.ExactIn.SingleHop.Pos6 (n=10)	71232935	449	-	0	70477756	71369593	70459904	72656424	0	1	0	2263	1044980	1000000	1000100	1000000	1226300
research Router.ExactIn.TwoHop (n=1)	98815095	10295	-	0	98815095	98815095	98815095	98815095	10295	10295	10295	10295	2029500	2029500	2029500	2029500	2029500
research Router.ExactIn.TwoHop (n=10)	99625377	1262	-	0	98815095	99875366	97350603	102415335	1	42	0	10295	1126270	1000100	1004200	1000000	2029500

research Router.ExactOut.SingleHop.Pos1 (n=1)	68501497	2205	-	0	68501497	68501497	68501497	68501497	2205	2205	2205	2205	1220500	1220500	1220500	1220500	1220500
research Router.ExactOut.SingleHop.Pos1 (n=10)	69082151	456	-	0	66205936	71001265	65633158	72263529	0	38	0	2238	1045620	1000000	1003800	1000000	1223800
research Router.ExactOut.SingleHop.Pos6 (n=1)	69255119	2263	-	0	69255119	69255119	69255119	69255119	2263	2263	2263	2263	1226300	1226300	1226300	1226300	1226300
research Router.ExactOut.SingleHop.Pos6 (n=10)	68222451	449	-	0	67905284	68458928	66698453	69664186	0	1	0	2263	1044970	1000000	1000100	1000000	1226300
research Router.ExactOut.TwoHop (n=1)	113185855	6289	-	0	113185855	113185855	113185855	113185855	6289	6289	6289	6289	1628900	1628900	1628900	1628900	1628900
research Router.ExactOut.TwoHop (n=10)	110545569	862	-	0	110199690	110370219	108594872	113185855	0	42	0	6289	1086200	1000000	1004200	1000000	1628900

research StakerCreateExternalIncentive (n=1)	42319633	9224	-	0	42319633	42319633	42319633	42319633	9224	9224	9224	9224	1922400	1922400	1922400	1922400	1922400
research StakerCreateExternalIncentive (n=10)	42919984	7191	-	0	42702083	43200476	42319633	43387715	6032	6078	6020	10211	1719100	1603200	1607800	1602000	2021100

research StakerCollectReward (n=1)	59157645	2885	-	0	59157645	59157645	59157645	59157645	2885	2885	2885	2885	1288500	1288500	1288500	1288500	1288500
research StakerCollectReward (n=10)	58756943	2884	-	0	58602881	58771165	58587315	59157645	2885	2885	2879	2885	1288440	1288500	1288500	1287900	1288500

research StakerUnStakeToken (n=1)	64677339	-11448	-	0	64677339	64677339	64677339	64677339	-11448	-11448	-11448	-11448	-144800	-144800	-144800	-144800	-144800
research StakerUnStakeToken (n=10)	68688957	-9925	-	0	65023518	65235844	64677339	83299676	-11506	-11448	-11506	-3679	7480	-150600	-144800	-150600	632100
