research PoolCreate (n=1)	33848259	20844	-	0	33848259	33848259	33848259	33848259	20844	20844	20844	20844	5084400	5084400	5084400	5084400	5084400
research PoolCreate (n=10)	34062765	19848	-	0	34016777	34185066	33776202	34186234	19736	19742	19728	20844	4984860	4973600	4974200	4972800	5084400
research PoolCreate (n=100)	34608020	19867	-	0	34511643	34766067	33776202	34913351	19874	19880	19728	20844	4986714	4987400	4988000	4972800	5084400

research PositionMint (n=1)	57153161	40923	-	0	57153161	57153161	57153161	57153161	40923	40923	40923	40923	7092300	7092300	7092300	7092300	7092300
research PositionMint (n=10)	57446481	15821	-	0	57153161	57735126	56788766	58050705	13019	13044	12985	40923	4582100	4301900	4304400	4298500	7092300
research PositionMint (n=100)	58893644	13351	-	0	58716185	59263483	56788766	59712660	13039	13120	11040	40923	4335132	4303900	4312000	4104000	7092300

research PositionIncreaseLiquidity (n=1)	56791304	6	-	0	56791304	56791304	56791304	56791304	6	6	6	6	3000600	3000600	3000600	3000600	3000600
research PositionIncreaseLiquidity (n=10)	56449575	0	-	0	56272690	56688388	56272574	56791304	0	0	0	6	-1	-1	-1	-1	-1
research PositionIncreaseLiquidity (n=100)	56379127	-20	-	0	56273456	56328770	56272004	56791304	0	0	-2055	6	-1	-1	-1	-1	-1

research PositionDecreaseLiquidity (n=1)	60971276	4323	-	0	60971276	60971276	60971276	60971276	4323	4323	4323	4323	3432300	3432300	3432300	3432300	3432300
research PositionDecreaseLiquidity (n=10)	60914160	435	-	0	60747333	60971276	60742198	61264569	0	0	0	4323	-1	-1	-1	-1	-1
research PositionDecreaseLiquidity (n=100)	60848150	43	-	0	60747724	60762982	60728271	61264569	0	0	0	4323	-1	-1	-1	-1	-1

research Router.ExactIn.SingleHop.Pos1 (n=1)	69740365	2207	-	0	69740365	69740365	69740365	69740365	2207	2207	2207	2207	3220700	3220700	3220700	3220700	3220700
research Router.ExactIn.SingleHop.Pos1 (n=10)	70643665	452	-	0	70410963	70823516	69740365	71157059	0	38	0	2207	3045280	3000000	3003800	3000000	3220700
research Router.ExactIn.SingleHop.Pos1 (n=100)	70725776	46	-	0	70533627	70944710	69688925	71367733	0	0	0	2207	3004620	3000000	3000000	3000000	3220700
research Router.ExactIn.SingleHop.Pos6 (n=1)	70276378	2265	-	0	70276378	70276378	70276378	70276378	2265	2265	2265	2265	3226500	3226500	3226500	3226500	3226500
research Router.ExactIn.SingleHop.Pos6 (n=10)	70637676	449	-	0	70133351	71002888	70115788	71435914	0	1	0	2265	3044980	3000000	3000100	3000000	3226500
research Router.ExactIn.SingleHop.Pos6 (n=100)	70721949	45	-	0	70141624	71028536	70115788	71468266	0	0	0	2265	3004590	3000000	3000000	3000000	3226500
research Router.ExactIn.TwoHop (n=1)	98375440	13731	-	0	98375440	98375440	98375440	98375440	13731	13731	13731	13731	4373100	4373100	4373100	4373100	4373100
research Router.ExactIn.TwoHop (n=10)	99582839	1606	-	0	98275075	100846205	97722961	101148729	0	42	0	13731	3160670	3000000	3004200	3000000	4373100
research Router.ExactIn.TwoHop (n=100)	98344949	161	-	0	97833611	98781178	97042707	101148729	0	0	0	13731	3016170	3000000	3000000	3000000	4373100

research Router.ExactOut.SingleHop.Pos1 (n=1)	68250903	2207	-	0	68250903	68250903	68250903	68250903	2207	2207	2207	2207	3220700	3220700	3220700	3220700	3220700
research Router.ExactOut.SingleHop.Pos1 (n=10)	69208086	452	-	0	67052316	71099588	66474009	71517943	0	38	0	2207	3045280	3000000	3003800	3000000	3220700
research Router.ExactOut.SingleHop.Pos1 (n=100)	68366180	46	-	0	67112251	68612059	66474009	71603515	0	0	0	2207	3004620	3000000	3000000	3000000	3220700
research Router.ExactOut.SingleHop.Pos6 (n=1)	69149776	2265	-	0	69149776	69149776	69149776	69149776	2265	2265	2265	2265	3226500	3226500	3226500	3226500	3226500
research Router.ExactOut.SingleHop.Pos6 (n=10)	68230684	449	-	0	66911765	69000709	66900107	69234326	0	1	0	2265	3044980	3000000	3000100	3000000	3226500
research Router.ExactOut.SingleHop.Pos6 (n=100)	68035154	45	-	0	66918480	68826222	66900107	69251006	0	0	0	2265	3004590	3000000	3000000	3000000	3226500
research Router.ExactOut.TwoHop (n=1)	112507825	7985	-	0	112507825	112507825	112507825	112507825	7985	7985	7985	7985	3798500	3798500	3798500	3798500	3798500
research Router.ExactOut.TwoHop (n=10)	110876851	1030	-	0	109026909	112038948	108899142	112507825	0	42	0	7985	3103070	3000000	3004200	3000000	3798500
research Router.ExactOut.TwoHop (n=100)	110525161	104	-	0	108908582	112048071	108897272	112507825	0	0	0	7985	3010410	3000000	3000000	3000000	3798500

research StakerCreateExternalIncentive (n=1)	42408155	9236	-	0	42408155	42408155	42408155	42408155	9236	9236	9236	9236	3923600	3923600	3923600	3923600	3923600
research StakerCreateExternalIncentive (n=10)	42980260	7190	-	0	42691825	43285567	42408155	43292086	6032	6056	6020	10211	3719000	3603200	3605600	3602000	4021100
research StakerCreateExternalIncentive (n=100)	44121094	7144	-	0	43893541	44496915	42408155	44636200	6068	9236	6020	10329	3714482	3606800	3923600	3602000	4032900

research StakerStakeToken (n=1)	118792383	239622	-	0	118792383	118792383	118792383	118792383	239622	239622	239622	239622	26962200	26962200	26962200	26962200	26962200
research StakerStakeToken (n=10)	117143691	224360	-	0	113676493	119019064	112879896	120815084	217446	225279	217434	239622	25436090	24744600	25527900	24743400	26962200
research StakerStakeToken (n=100)	118951768	224156	-	0	115507469	121976312	112879896	123196173	218716	226597	217434	239622	25415683	24871600	25659700	24743400	26962200

research StakerCollectReward (n=1)	1286377852	423503	-	0	1286377852	1286377852	1286377852	1286377852	423503	423503	423503	423503	45350300	45350300	45350300	45350300	45350300
research StakerCollectReward (n=10)	1326868553	45210	-	0	1276265886	1358944532	1275952066	1359219572	2923	2923	1656	423503	7521030	3292300	3292300	3165600	45350300
research StakerCollectReward (n=100)	1336109847	7169	-	0	1283497657	1364103851	1275952066	1364780030	2941	2941	1656	423503	3716968	3294100	3294100	3165600	45350300

research StakerUnStakeToken (n=1)	1329990733	-213120	-	0	1329990733	1329990733	1329990733	1329990733	-213120	-213120	-213120	-213120	-18312000	-18312000	-18312000	-18312000	-18312000
research StakerUnStakeToken (n=10)	222951308	-220267	-	0	99983705	99994768	99783930	1329990733	-221062	-221062	-221062	-213120	-19026780	-19106200	-19106200	-19106200	-18312000
research StakerUnStakeToken (n=100)	286087994	-219872	-	0	99997472	100341827	99783930	1346404868	-221062	-221062	-221069	-213120	-18987279	-19106200	-19106200	-19106900	-18312000
