research PoolCreate (n=1)	33200008	13608	-	0	33200008	33200008	33200008	33200008	13608	13608	13608	13608	4360800	4360800	4360800	4360800	4360800
research PoolCreate (n=10)	33414514	12612	-	0	33368526	33536815	33127951	33537983	12500	12506	12492	13608	4261260	4250000	4250600	4249200	4360800
research PoolCreate (n=100)	33958703	12582	-	0	33859808	34116978	33127951	34262252	12580	12593	12492	13608	4258268	4258000	4259300	4249200	4360800
research PoolCreate (n=1000)	34497697	12661	-	0	34404698	34668838	33127951	34726763	12671	12684	12492	13608	4266147	4267100	4268400	4249200	4360800

research PositionMint (n=1)	57681571	17648	-	0	57681571	57681571	57681571	57681571	17648	17648	17648	17648	4764800	4764800	4764800	4764800	4764800
research PositionMint (n=10)	57449172	8007	-	0	56976073	57454570	56224633	58672733	6915	6957	6881	17648	3800710	3691500	3695700	3688100	4764800
research PositionMint (n=100)	59015117	7075	-	0	58528505	59838107	56224633	60241965	6948	6986	6881	17648	3707515	3694800	3698600	3688100	4764800
research PositionMint (n=1000)	60555091	7025	-	0	60149188	61338360	56224633	62003959	6998	7036	4978	17648	3702556	3699800	3703600	3497800	4764800

research PositionIncreaseLiquidity (n=1)	54240049	0	-	0	54240049	54240049	54240049	54240049	0	0	0	0	-1	-1	-1	-1	-1
research PositionIncreaseLiquidity (n=10)	53525598	0	-	0	53014302	54240049	52997768	54342578	0	0	0	1	-1	-1	-1	-1	-1
research PositionIncreaseLiquidity (n=100)	53479907	0	-	0	53014302	54264737	52997768	54342578	0	0	0	1	-1	-1	-1	-1	-1
research PositionIncreaseLiquidity (n=1000)	53479438	-1	-	0	53030133	54280857	52997768	54392540	0	0	-2067	72	-1	-1	-1	-1	-1

research PositionDecreaseLiquidity (n=1)	57890739	4304	-	0	57890739	57890739	57890739	57890739	4304	4304	4304	4304	3430400	3430400	3430400	3430400	3430400
research PositionDecreaseLiquidity (n=10)	57962384	430	-	0	57551693	57890739	57551693	58807648	0	0	0	4304	-1	-1	-1	-1	-1
research PositionDecreaseLiquidity (n=100)	58007203	43	-	0	57551693	58807648	57551693	58807937	0	0	0	4304	-1	-1	-1	-1	-1
research PositionDecreaseLiquidity (n=1000)	57998065	4	-	0	57482952	58738907	57360657	59013191	0	0	-24	4304	-1	-1	-1	-1	-1

research Router.ExactIn.SingleHop.Pos1 (n=1)	70139396	2200	-	0	70139396	70139396	70139396	70139396	2200	2200	2200	2200	3220000	3220000	3220000	3220000	3220000
research Router.ExactIn.SingleHop.Pos1 (n=10)	71491304	451	-	0	70796223	71946870	70139396	72373734	0	38	0	2200	3045160	3000000	3003800	3000000	3220000
