research PoolCreate (n=1)	33599907	15672	-	0	33599907	33599907	33599907	33599907	15672	15672	15672	15672	2567200	2567200	2567200	2567200	2567200
research PoolCreate (n=10)	33814402	14676	-	0	33768425	33936678	33527850	33937882	14564	14570	14556	15672	2467660	2456400	2457000	2455600	2567200

research PositionMint (n=1)	57849993	26459	-	0	57849993	57849993	57849993	57849993	26459	26459	26459	26459	3645900	3645900	3645900	3645900	3645900
research PositionMint (n=10)	56553935	14162	-	0	56004472	56484197	55217558	57849993	13015	13044	10944	26459	2416210	2301500	2304400	2094400	3645900

research PositionIncreaseLiquidity (n=1)	54243597	6	-	0	54243597	54243597	54243597	54243597	6	6	6	6	1000600	1000600	1000600	1000600	1000600
research PositionIncreaseLiquidity (n=10)	54623158	-196	-	0	54141122	54243597	54140717	55728462	0	0	-2043	67	-1	-1	-1	-1	-1

research PositionDecreaseLiquidity (n=1)	57808247	4245	-	0	57808247	57808247	57808247	57808247	4245	4245	4245	4245	1424500	1424500	1424500	1424500	1424500
research PositionDecreaseLiquidity (n=10)	57952232	420	-	0	57422564	57808247	57422094	59063182	0	0	-40	4245	-1	-1	-1	-1	-1

research Router.ExactIn.SingleHop.Pos1 (n=1)	70535916	2255	-	0	70535916	70535916	70535916	70535916	2255	2255	2255	2255	1225500	1225500	1225500	1225500	1225500
research Router.ExactIn.SingleHop.Pos1 (n=10)	70604879	456	-	0	70082746	70535916	70013566	71741944	1	38	0	2255	1045630	1000100	1003800	1000000	1225500
research Router.ExactIn.SingleHop.Pos6 (n=1)	70452144	2263	-	0	70452144	70452144	70452144	70452144	2263	2263	2263	2263	1226300	1226300	1226300	1226300	1226300
research Router.ExactIn.SingleHop.Pos6 (n=10)	71180833	449	-	0	70452144	71501024	70294777	72398615	0	1	0	2263	1044980	1000000	1000100	1000000	1226300
research Router.ExactIn.TwoHop (n=1)	99267297	10345	-	0	99267297	99267297	99267297	99267297	10345	10345	10345	10345	2034500	2034500	2034500	2034500	2034500
research Router.ExactIn.TwoHop (n=10)	99693157	1266	-	0	98935579	101234093	96489569	102104729	0	42	0	10345	1126690	1000000	1004200	1000000	2034500

research Router.ExactOut.SingleHop.Pos1 (n=1)	69161970	2255	-	0	69161970	69161970	69161970	69161970	2255	2255	2255	2255	1225500	1225500	1225500	1225500	1225500
research Router.ExactOut.SingleHop.Pos1 (n=10)	69021448	456	-	0	66657106	70885335	66015206	72020486	1	38	0	2255	1045630	1000100	1003800	1000000	1225500
research Router.ExactOut.SingleHop.Pos6 (n=1)	69077311	2263	-	0	69077311	69077311	69077311	69077311	2263	2263	2263	2263	1226300	1226300	1226300	1226300	1226300
research Router.ExactOut.SingleHop.Pos6 (n=10)	68043743	449	-	0	67726246	68279357	66520455	69488173	0	1	0	2263	1044980	1000000	1000100	1000000	1226300
research Router.ExactOut.TwoHop (n=1)	111972717	6239	-	0	111972717	111972717	111972717	111972717	6239	6239	6239	6239	1623900	1623900	1623900	1623900	1623900
research Router.ExactOut.TwoHop (n=10)	109952679	861	-	0	109552957	109894923	108223028	111972717	0	42	0	6239	1086120	1000000	1004200	1000000	1623900

research StakerCreateExternalIncentive (n=1)	42338633	9224	-	0	42338633	42338633	42338633	42338633	9224	9224	9224	9224	1922400	1922400	1922400	1922400	1922400
research StakerCreateExternalIncentive (n=10)	42992264	7607	-	0	42789234	43225773	42319668	43558258	6044	9224	6020	10199	1760770	1604400	1922400	1602000	2019900

research StakerStakeToken (n=1)	73519373	35393	-	0	73519373	73519373	73519373	73519373	35393	35393	35393	35393	4539300	4539300	4539300	4539300	4539300
research StakerStakeToken (n=10)	67297748	16864	-	0	63990533	69465331	62483022	73519373	10489	18220	10423	35393	2686420	2048900	2822000	2042300	4539300

research StakerCollectReward (n=1)	60127475	2861	-	0	60127475	60127475	60127475	60127475	2861	2861	2861	2861	1286100	1286100	1286100	1286100	1286100
research StakerCollectReward (n=10)	59675597	2898	-	0	59543882	59724818	59540339	60127475	2903	2903	2861	2903	1289820	1290300	1290300	1286100	1290300

research StakerUnStakeToken (n=1)	66210523	-11532	-	0	66210523	66210523	66210523	66210523	-11532	-11532	-11532	-11532	-153200	-153200	-153200	-153200	-153200
research StakerUnStakeToken (n=10)	69968434	-9975	-	0	66275407	66476382	66210523	84554577	-11538	-11538	-11544	-3717	2500	-153800	-153800	-154400	628300
